ss_item_sk,ss_store_sk,ss_customer_sk,ss_sold_date_sk,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_net_profit
194,35,147,537,11,19.18,24.56562477408068,169.13303466317777,190.34
119,26,425,65,12,14.73,29.21090390453003,166.67740186813353,167.32
16,49,337,296,14,48.43,118.38014421182064,556.8292412946663,623.07
849,49,40,213,12,70.29,130.3039718363997,708.4817344684815,796.6
370,19,237,410,12,11.34,19.027057351183526,116.40669909787992,128.41
307,50,363,470,18,79.26,137.2619229269551,1141.8824430054408,1330.06
943,19,400,523,19,83.45,195.30471625413583,1564.7637833955196,1539.09
190,7,362,612,7,48.28,87.90187643846647,324.11052892117897,335.06
812,27,156,86,16,83.58,152.5206877373414,1283.8551993820665,1230.35
358,36,415,521,6,39.21,63.781010734489215,194.05380989738356,214.56
16,40,48,11,6,60.6,146.04389380138056,294.95664708263314,347.97
697,3,7,684,13,28.31,67.92909852895652,301.94332271335765,366.56
582,18,288,571,19,7.86,11.957257411920358,119.48331403991486,145.14
1,29,337,487,7,62.07,141.9283218179818,421.24302966492803,409.44
831,39,249,49,18,93.98,135.92809934856825,1459.6849759556962,1600.58
645,33,378,174,12,56.8,117.28155413150986,568.6503320755631,670.95
604,19,322,213,9,91.14,182.03861263607843,780.8794488044957,793.21
503,32,304,523,16,32.6,48.495121478927196,449.5482773477452,477.2
521,11,476,202,5,14.91,22.542331792963985,60.99059316994268,69.49
563,50,197,652,2,11.51,21.501561102191605,19.164449094809374,22.08
352,27,52,66,13,49.29,97.41726632152631,549.4909576149973,587.78
336,25,71,601,14,14.33,25.534103405029732,182.28800449699992,190.4
215,5,474,545,8,38.95,94.0637431031941,289.2149910593967,309.87
809,25,308,44,9,32.79,52.08963416836131,267.10530950522076,274.69
501,7,417,441,11,42.23,81.04449621008965,420.59190738666973,462.14
89,4,493,559,4,86.55,186.79848339617507,345.4886470858481,327.92
371,2,27,150,13,39.84,58.02778585807344,456.05553397399893,468.18
35,31,233,113,10,79.16,181.44982733125855,768.8407445326876,736.09
315,16,170,88,3,72.5,105.0271480694376,178.36355896333765,196.24
853,38,323,503,8,72.41,152.80702965815476,529.809895432386,572.98
911,35,448,44,5,63.06,111.84592609381366,286.40852865547356,285.62
796,21,313,644,12,89.54,177.17255604561117,1005.3804346555426,1021.53
153,8,400,474,6,53.85,94.97540838333512,312.4391136134608,312.61
960,15,497,545,19,85.12,198.40501775300842,1378.4532884433281,1584.6
433,6,370,406,17,45.89,62.17175344711757,725.8080829636739,734.06
346,1,122,335,2,11.34,28.074714030416708,22.15304690758751,21.35
548,50,208,71,20,6.24,15.211173318318599,102.24811017138256,120.5
463,2,119,309,9,7.06,17.27673434057022,56.73897911433093,60.13
196,31,483,308,2,53.06,110.04685341833694,101.67710991483575,99.7
356,3,329,459,13,19.41,29.863420142166998,223.83659086032688,243.82
756,16,483,557,3,58.53,126.62508736463546,166.59176827127826,172.74
403,33,402,261,11,59.19,114.52444947341957,528.8570670701268,586.86
495,21,62,106,3,61.05,109.59628680802696,155.77335839062562,167.19
550,30,164,648,1,87.97,151.83730109289868,73.9195729739339,81.68
128,30,197,395,4,74.4,89.51547843447636,288.5308681533469,290.63
425,5,177,284,15,63.16,78.80773556519082,875.38328380144,917.24
6,15,303,207,12,43.07,68.38422024125444,426.073215380437,510.13
349,14,394,588,2,28.03,40.5212327794151,51.968778659421474,52.2
444,24,499,597,10,73.52,136.10764248746833,600.6421460984376,672.3
774,6,481,204,16,78.75,134.12025928856636,1178.0178574310473,1229.2
848,29,311,149,17,67.1,166.36149452508215,926.133187027032,1065.6
559,9,134,535,8,63.72,82.62997968798418,490.51186559742575,478.26
70,6,349,336,6,63.25,137.0262092851481,365.3303205027528,345.49
218,18,341,189,11,9.74,12.872768911070576,101.42643985391521,99.55
994,47,94,551,6,14.0,26.35597599155999,80.36655412635574,80.19
902,30,23,661,19,13.98,28.788274152140612,261.43898610359906,248.35
96,10,165,604,10,91.76,193.89774146557252,854.1274312645712,845.05
283,19,363,221,10,23.27,50.30083761913919,194.70001131751454,230.65
667,42,57,26,2,98.98,161.28045640771956,193.68097335690197,188.35
612,46,139,54,18,60.45,131.02331905393208,1020.1864982556207,1054.68
165,16,478,220,3,43.51,74.94265557372651,110.80807505784026,130.52
223,33,192,65,4,75.09,121.08498529654254,299.72550380899594,271.64
489,38,147,74,10,64.71,106.66221441235703,633.2748979420912,605.78
98,29,142,377,1,89.51,144.54868490007328,75.10581161481518,83.26
533,32,497,100,16,57.78,123.30383962591401,756.152279317761,835.6
37,38,215,99,1,5.5,7.849904223780311,5.110017828034259,5.05
822,10,351,234,19,95.01,208.3638370073583,1583.9778965576893,1654.34
608,30,227,417,18,78.01,189.1786352297619,1383.3285911998303,1315.13
324,3,232,577,7,49.4,104.63715714684592,320.96817252777834,335.94
202,49,401,10,10,48.78,108.05829138369955,471.7335391012832,456.0
183,15,86,583,11,65.06,78.54999466896817,579.7579048172577,645.52
827,18,315,242,4,76.6,119.81733522455396,283.72389265544473,297.37
972,10,72,86,12,70.14,163.11121202173499,818.8071727645519,834.1
554,1,359,619,12,12.22,23.277628102861154,127.3877721647213,132.62
616,46,432,232,2,41.85,68.82382270734061,80.8970920001842,82.04
742,7,155,692,9,87.38,144.64256501025665,769.233625109651,709.7
607,10,414,90,18,42.28,77.31164530817146,655.5492933050756,715.56
258,39,343,341,16,73.7,105.01460903579316,1013.3179465715011,1170.51
560,38,227,409,20,30.08,70.91133159924891,549.7509996162422,577.9
583,19,43,710,13,7.83,13.651702952827135,95.25736419834391,96.18
357,9,475,636,15,7.52,12.42674073028079,107.32129610917688,111.59
305,8,325,728,14,28.26,69.70539847160995,351.61024389113607,390.22
322,25,239,354,11,26.14,53.2731164948992,259.5373867182848,266.74
414,16,431,140,3,57.71,117.2618723100185,164.72066543867922,166.69
983,35,476,672,7,98.12,242.68636007263308,561.8079246770667,640.04
928,33,473,667,4,17.07,36.27647744733572,59.86089504167056,64.62
377,12,468,26,14,75.79,124.42137837043889,990.1598891177048,1021.21
585,47,378,199,1,36.68,50.99128466552986,36.672923861882786,35.12
412,24,202,212,3,59.75,147.19829728384502,162.4316563483699,175.08
792,34,228,654,12,43.84,75.03704374086612,505.7879855790524,475.89
812,35,48,227,20,46.7,86.78512266061686,933.9959984770784,907.36
558,32,367,319,4,7.04,8.745851377513175,27.88727782767852,27.17
341,42,371,19,19,60.3,75.67101657751947,1069.575789581452,1127.11
324,30,285,570,8,11.11,15.63039640063943,80.41462463678943,80.18
656,25,183,130,5,22.5,50.567021079748365,100.21656473139906,107.01
50,12,182,417,10,84.36,199.26346708164962,755.0345166026369,841.38
708,43,323,398,17,95.44,238.26539981776364,1315.2166773745462,1474.81
249,12,336,513,20,46.59,78.36795379618871,902.4418184370763,918.25
488,18,285,261,16,76.71,166.48143762858,982.0607231136107,1176.99
537,27,45,616,12,20.66,38.97139527173431,220.11150808923793,243.5
387,22,245,445,14,79.27,147.59976973281294,1058.271282689935,1090.86
482,10,268,183,20,91.16,206.50043034621953,1570.6445723990334,1780.51
413,33,473,45,20,48.8,75.25448936976362,883.6331334800462,949.53
336,37,269,405,16,53.56,126.09805906157008,804.0220007475409,822.34
296,8,321,373,10,16.57,30.066575311178365,148.30648778432771,159.17
859,12,414,548,6,43.41,108.12143396854714,215.50698261470785,244.32
341,22,464,68,16,45.66,70.42122173071412,717.727581139616,713.4
276,13,30,609,20,60.83,146.12168669411633,1208.7113028910746,1122.85
895,16,55,663,8,20.04,49.99889497635994,160.2758570689857,152.97
740,25,393,378,8,9.44,14.555084325690204,63.56844179334912,72.99
436,32,56,619,8,68.52,91.4631457229067,469.7341017938112,524.14
675,28,320,478,12,94.77,205.54849637010952,1061.392776765019,1081.9
104,50,232,672,13,68.48,114.62234217517724,842.6462265702887,879.72
629,30,359,360,10,86.28,161.52417293472513,708.8860818280777,834.59
936,37,118,281,8,67.19,161.5626178154315,457.95872787101763,525.73
50,20,157,66,19,39.58,75.25735348702023,655.4596559691746,743.75
38,13,5,511,2,5.92,14.364783705547053,11.02566169086062,11.55
386,15,431,284,20,54.34,102.38064668952441,887.3799454838257,1004.04
485,39,416,198,14,35.39,55.902487640054495,399.43815712458985,471.22
756,16,278,728,9,57.64,88.99574594904257,435.7392071629134,498.25
30,15,443,675,16,6.56,9.492800510330866,85.05164624171141,99.94
154,25,324,58,3,31.57,55.59021628633595,76.5882622912523,86.3
745,6,243,635,13,55.1,97.71224070121096,633.1495281508469,711.2
352,32,409,306,13,52.48,124.39226925659649,545.8133848846804,666.81
904,1,491,38,2,66.5,85.21673780662073,123.79459156576006,126.79
190,4,489,121,14,94.27,128.0280979588229,1215.0675175112035,1278.74
905,1,384,622,13,84.12,105.33258758585922,886.6915005752606,1045.23
419,48,327,424,10,20.51,30.568218853672953,175.59362637909626,187.66
641,17,397,35,13,34.33,72.5891111517524,409.8591992413593,403.26
868,39,73,129,10,81.41,99.31603902848502,661.4720069518181,785.14
803,9,14,484,8,64.36,145.90022019437447,504.7366311223745,506.49
375,27,476,126,8,37.65,90.38853578262317,271.6619801261258,277.59
128,22,233,492,7,70.42,112.52007816409258,402.7571399475547,466.8
120,19,359,334,14,91.93,197.16255777498756,1162.0718820524103,1212.85
919,18,246,662,17,82.95,108.08738477937746,1308.7722090827162,1357.46
747,7,253,693,19,70.77,114.54515994132596,1224.465932447233,1266.81
548,50,33,265,6,68.83,142.45687772007952,408.1209199690221,397.97
651,19,172,467,11,67.57,82.30275397613006,636.5312406147466,737.19
195,42,117,469,1,86.74,141.76215189761737,85.80641532784782,82.27
431,45,40,235,4,65.49,88.77623774981977,255.21627564949367,249.57
459,3,47,431,17,24.96,30.881096854363154,375.7050705673861,396.28
379,37,153,174,20,63.95,105.62974711030974,1087.0554910012377,1242.43
15,40,154,160,5,87.81,108.65770149247902,413.40923071279497,405.55
923,21,334,676,12,64.25,100.51337916216615,659.1729954373988,739.04
596,21,287,621,18,99.25,139.18443247643506,1666.1087765099808,1738.45
817,20,439,594,5,82.68,182.30962006650503,383.9604410833633,398.71
241,39,357,712,14,22.96,41.84080148027602,287.89115607778433,289.67
513,15,100,575,11,15.78,38.516166437137436,159.34477473553963,165.63
81,3,92,398,8,33.68,50.25821074917294,244.95082051903938,258.3
302,17,304,634,14,32.34,65.99522788230342,363.31041029105296,417.41
196,35,280,175,11,87.02,122.0500162811183,889.7180246656919,889.29
35,50,258,711,9,7.87,15.237899146092147,69.45787902848939,64.6
218,34,74,439,16,98.89,182.57537041329186,1313.22486063646,1472.32
532,29,193,538,6,46.88,109.80167048818788,251.22620304610354,269.48
365,8,355,237,18,77.45,103.9116463153806,1237.102065279366,1261.02
209,41,257,386,6,60.21,130.38201670056338,304.67112618806925,347.71
394,16,335,385,12,52.91,73.81077593500562,549.9808196400563,582.21
602,35,38,109,17,32.31,73.24847314176428,467.75748325608737,529.83
471,15,459,545,12,51.27,120.45358553507828,607.739932009204,586.21
470,20,161,99,17,7.83,10.650763889261187,111.22714398025633,120.44
759,29,383,87,15,82.49,185.8108482408401,994.4795916634283,1233.84
922,4,126,350,2,7.3,15.020408757764482,14.184009146126652,13.43
651,12,272,403,16,35.84,53.34496499148198,490.78451151987457,521.71
900,50,358,517,10,80.79,200.9140371736633,791.0626482988093,771.6
735,44,22,152,14,91.78,182.64117115818,1105.7485986604559,1283.15
189,33,37,303,12,66.31,144.41640938879,736.6867797449886,774.47
860,31,16,86,15,88.03,169.2199982352897,1087.1792308905908,1285.51
129,8,249,691,17,57.98,79.45688308082174,895.2398478033924,964.01
433,35,259,280,13,5.19,11.49659770236175,61.337137445686,64.82
463,13,102,138,19,32.34,44.270892515656975,541.6970198582237,567.91
32,30,83,468,6,31.48,49.40991085186609,163.792031012526,183.35
217,50,66,515,17,69.48,170.76203497206984,1120.5532090478368,1108.47
785,19,71,54,9,95.79,235.16154421806763,746.7077978605261,797.08
852,1,181,43,6,32.19,62.03004561765611,162.65494893559483,189.58
854,29,416,239,10,38.05,64.11237265234148,350.6760379319767,349.91
352,45,469,704,13,91.52,195.82611554825516,1105.6172914839933,1138.4
376,17,45,536,14,11.45,27.544485475523196,149.10667949317673,150.23
33,4,74,70,6,93.63,217.4013660319542,497.65613719862347,534.1
804,11,107,159,3,25.53,61.54107798813049,70.25739025514183,73.36
287,44,330,297,17,72.86,118.52503518205306,1221.2367765663753,1217.69
704,43,2,462,6,18.91,42.67395991188388,100.27508835346691,106.88
414,19,148,665,1,94.81,196.27943705837222,90.29438193814585,94.14
237,42,190,691,15,8.57,16.664325673830565,106.85008958864083,121.98
561,40,299,513,8,91.29,147.084611761502,597.2101018828399,663.72
3,23,138,131,14,74.82,109.19056225540106,853.7415654670399,1044.48
144,23,399,461,4,67.21,104.2964746677929,242.64910295268743,252.09
412,46,254,313,20,89.66,152.62471781816976,1551.2773352161867,1664.23
65,37,137,238,1,39.47,60.42348915818481,34.23026835056538,36.76
10,35,187,65,17,18.38,23.951791407737552,269.111084580443,291.18
851,24,441,9,19,92.21,192.96344239733168,1549.8412381387725,1655.69
350,20,335,157,12,25.48,63.13377883588834,291.0912045523171,300.97
157,27,2,175,18,7.21,13.991014687623135,120.62430552922507,119.76
331,30,305,435,10,78.61,165.0141442147867,765.9198677256028,709.4
951,14,389,353,18,47.72,67.37840798406482,704.3133897582162,843.53
93,6,27,701,18,62.51,146.73078340795877,1000.6944457063718,1057.06
168,34,459,433,14,97.42,170.68083895049,1359.768314302025,1362.76
675,36,40,564,12,28.15,64.22528033253,309.35799218035186,337.53
476,40,459,110,18,38.65,79.43201563792765,578.577121531806,685.05
169,41,121,570,9,54.45,115.4234717947496,427.0595032432634,468.34
796,43,450,599,4,68.6,104.17559063172301,233.37033398941008,249.75
833,35,482,7,14,46.63,71.71319280572114,608.9565219797543,590.73
790,9,435,505,17,13.73,28.901590383758222,206.82794069073853,227.13
375,28,473,426,2,12.61,18.991795469259344,23.36210281294345,23.01
522,18,279,380,3,7.5,12.324975862720745,21.160914143422957,22.29
899,15,427,531,7,86.82,115.62065754300646,504.2292861693496,588.64
416,25,299,408,1,14.88,23.201738384456174,12.690647973323893,13.82
28,8,154,328,3,83.69,118.75313020841504,229.68041557064547,241.4
680,13,379,9,15,67.34,104.75875730544016,944.1548174156469,919.43
195,33,438,456,4,93.29,218.39673583333885,299.0566505625027,368.59
752,27,366,108,19,23.15,57.58126259935593,371.7341028722625,423.87
502,8,452,490,12,68.14,124.04486217626618,679.7437740149209,786.49
61,6,414,399,4,45.73,112.65681261486627,158.05885833758992,182.51
276,30,314,485,11,23.61,32.60528445894376,254.6495343564635,240.37
956,13,254,159,1,52.68,85.18507196440481,45.809024317011165,50.56
613,36,103,509,14,15.14,31.352661846303313,170.30639103186485,206.05
690,3,468,174,10,57.6,106.34984597790047,547.2046071185692,525.6
416,23,360,488,8,42.73,73.3833706070644,324.1730153000876,317.12
511,12,98,700,2,39.21,92.68322305661127,75.52901737625017,71.68
314,31,247,569,10,91.86,224.41763665739208,745.1677907468758,909.67
12,32,152,547,11,21.35,36.30233476632401,221.44033550201448,230.57
193,37,249,566,7,37.01,80.76310210669071,230.44438380728434,256.77
414,26,491,331,4,99.03,192.3588008701075,323.2997203841101,384.7
807,15,92,728,10,29.59,43.045360258766415,245.54375476319845,266.81
580,8,391,262,17,99.91,226.80099583098047,1524.7330993860157,1679.82
578,7,185,616,5,90.51,153.3240861216395,389.17474187154914,422.15
223,30,360,189,18,19.31,23.76034375543787,286.01686002778763,329.59
712,18,86,273,17,81.56,110.50435161719292,1351.639413954573,1275.64
61,1,199,21,1,32.52,55.70412680358396,26.10096818126925,31.18
130,18,16,521,17,72.2,180.39923279927723,1119.280163906051,1225.83
690,37,94,481,7,65.11,96.63358430619222,412.06295139108926,412.58
183,21,253,26,5,58.03,131.94142846493793,273.50616429238755,278.58
555,11,181,502,13,69.38,164.83098268916297,735.1439226430831,825.98
126,31,169,247,12,47.99,107.09572461112396,486.832112397534,531.66
609,3,113,403,15,56.21,75.96178987628826,818.8781507488139,791.09
549,11,82,599,9,27.78,51.941351121024574,209.42797835414908,243.1
345,29,56,488,7,44.11,84.34745639866354,307.72136795436086,280.17
645,24,195,317,1,9.87,15.070840052217372,8.530864303172395,9.07
704,32,434,314,20,43.4,81.48117875375213,808.3821599109091,831.51
550,48,107,701,18,48.07,100.38224427820093,864.7055431398303,857.06
671,16,344,634,4,99.83,122.15342269084616,379.32077283002155,394.8
833,41,474,159,3,36.03,87.28764111968341,86.60960963458041,102.6
875,47,194,720,7,71.69,103.25194923559299,451.9856011251419,497.68
90,5,440,16,19,32.45,63.9743757776175,594.9112709160908,569.26
115,27,49,66,2,87.66,126.73966874717898,155.29977181746153,166.92
755,24,245,658,6,57.92,74.18460588089675,303.91182540722224,336.63
111,37,213,357,20,99.07,139.42838496672405,1756.64923137796,1864.02
687,27,461,431,8,85.96,171.81764053152523,556.5228782471917,619.55
738,14,289,579,7,18.17,39.72030388698377,112.80528492738415,123.06
209,30,480,289,6,59.69,76.84654199313262,297.89352673261425,343.0
74,43,227,354,7,73.39,151.78910503338975,449.8199565477847,509.85
700,35,90,134,7,76.42,160.62486342201495,429.0130036896698,499.57
794,15,12,98,9,51.92,102.31637355780418,398.42566162416324,452.11
523,34,91,285,1,85.59,113.72066727490484,77.83983370468695,79.42
430,30,76,32,7,65.87,119.62549133351384,448.4896162680807,424.96
112,18,364,496,3,81.49,121.43648882149904,209.1037346442446,234.41
178,4,265,585,5,49.43,111.4063256045234,224.29783348622996,245.53
370,5,238,291,1,63.42,130.70615729196396,62.88939041813559,61.24
20,27,275,430,19,52.94,96.60407018516598,887.1899333192805,918.6
273,5,394,382,9,27.67,39.07558452267398,217.044899441728,237.43
661,4,448,139,17,77.76,193.26659834334217,1208.6846687227335,1213.92
783,26,189,109,2,11.66,19.49158750026144,20.81581960291693,21.91
